id,PitchNo,Date,Time,PAofInning,PitchofPA,PitcherId,PitcherThrows,PitcherTeam,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,TopOrBottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,TrackmanGameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,GameID
82492,133,2021-05-02,13:04:15,2,6,1000024628,Right,PEN_NIT,1000053993,Left,MIC_SPA,Undefined,5,Top,1,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NULL,92.3237,-4.64866,-2.46056,2274.73,202.012,12:45:00,6.42375,1.68706,6.73014,-11.468,20.5251,7.86733,1.20671,0.09274,84.3507,-6.89595,-1.0277,0.407099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-4.84477,12.4817,-1.52743,50,6.11137,5.4399,-133.745,-11.1127,-8.75669,29.4221,-9.614,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210502-LubranoPark-1,6d3991d0-ab68-11eb-80f8-b13e49f774f7,92.588,NULL,NULL,7.97299,NULL,NULL,NULL,NULL,NULL,NULL,0d5e68e7-915e-4232-b3e8-019a2afc7c38,2021-05-02,17:04:15,"2021-05-02 13:04:15","2021-05-02 17:04:15",NULL,v3,5326,1551,"20210502 12:00 PM_Penn State_Michigan State",1000099712,Right,PEN_NIT,455a73c9-7888-42b4-8188-9d8506d41d02,53.7671,-134.572,14.7111,6.41962,-10.8427,-4.807,-1.68364,5.68578,-4.37835,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,NULL,NULL,NULL,NULL,NULL,336
82493,134,2021-05-02,13:04:30,2,7,1000024628,Right,PEN_NIT,1000053993,Left,MIC_SPA,Undefined,5,Top,1,3,2,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,NULL,92.8595,-4.86098,-2.25908,2330.26,188.728,12:15:00,6.36147,1.4804,6.78523,-14.3791,16.9006,2.45047,0.71162,-0.37872,85.769,-7.60612,-1.81214,0.402533,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1.88382,10.5202,-1.33446,50,6.03898,5.21903,-134.632,-11.8149,-3.48328,27.2016,-12.7217,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210502-LubranoPark-1,762a6350-ab68-11eb-80f8-b13e49f774f7,93.638,NULL,NULL,7.09046,NULL,NULL,NULL,NULL,NULL,NULL,0d5e68e7-915e-4232-b3e8-019a2afc7c38,2021-05-02,17:04:30,"2021-05-02 13:04:30","2021-05-02 17:04:30",NULL,v3,5326,1551,"20210502 12:00 PM_Penn State_Michigan State",1000099712,Right,PEN_NIT,d910c697-3970-4fb0-81d0-e04db4e9e709,53.7138,-135.38,13.6008,6.35918,-11.4649,-6.36085,-1.47935,5.31485,-1.74164,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,NULL,NULL,NULL,NULL,NULL,336
82494,135,2021-05-02,13:04:57,3,1,1000024628,Right,PEN_NIT,1000073149,Right,MIC_SPA,Undefined,5,Top,1,0,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,NULL,89.8188,-2.07105,-2.93877,2227.37,217.749,01:15:00,6.31271,1.34069,6.7715,-16.5859,16.9737,12.3065,3.03613,-0.31956,82.0774,-5.27168,-0.69605,0.416946,88.3464,44.3596,6.51541,5048.54,108.667,91.3692,17.0708,288.636,NULL,9.91051,5.17207,-7.38158,9.91615,-1.15329,50,6.17085,6.24453,-130.458,-5.12833,-12.7001,27.8715,-15.1132,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210502-LubranoPark-1,867ed6a0-ab68-11eb-80f8-b13e49f774f7,90.4013,105.762,NULL,7.74143,NULL,NULL,NULL,2.70498,3.13159,0.30445,0d5e68e7-915e-4232-b3e8-019a2afc7c38,2021-05-02,17:04:57,"2021-05-02 13:04:57","2021-05-02 17:04:57",FlyBall,v3,5326,1551,"20210502 12:00 PM_Penn State_Michigan State",1000099712,Right,PEN_NIT,4448c3b1-32d6-4d74-bdf7-09e52d6b0133,53.7274,-131.252,13.9357,6.3108,-4.69783,-7.55661,-1.33632,6.60629,-6.35004,196.816,2.7121,91.8915,-19.6903,4.48543,-0.25095,-0.1987,0.06457,-0.00808,0.00037,3.13078,90.5964,-23.6155,2.0047,-0.12923,-0.08795,0.03709,-0.00583,0.00033,0.30282,10.5489,1.27477,-0.63623,0.00282,0.06847,-0.02188,0.00286,-0.00014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,High,Medium,NULL,NULL,NULL,336
82495,136,2021-05-02,13:05:31,4,1,1000024628,Right,PEN_NIT,8898954,Left,MIC_SPA,Undefined,5,Top,2,0,0,Curveball,Curveball,HitByPitch,Undefined,Undefined,Undefined,0,0,NULL,75.6286,-0.964479,-4.51181,1799.93,52.4262,07:45:00,6.29539,1.94612,6.18122,-57.0231,-7.53784,-12.0635,0.65,-3.23408,69.1297,-11.3919,-6.68259,0.506302,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.72331,-3.10288,-1.59889,50,6.19396,9.04915,-109.472,-3.51982,5.60292,23.3787,-35.8548,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210502-LubranoPark-1,9acb3810-ab68-11eb-80f8-b13e49f774f7,74.4466,NULL,NULL,6.49891,NULL,NULL,NULL,NULL,NULL,NULL,0d5e68e7-915e-4232-b3e8-019a2afc7c38,2021-05-02,17:05:31,"2021-05-02 13:05:31","2021-05-02 17:05:31",NULL,v3,5326,1551,"20210502 12:00 PM_Penn State_Michigan State",1000099712,Right,PEN_NIT,5d81f8af-adf3-406c-84c5-882d6be19974,54.3181,-110.391,11.6894,6.30456,-2.11145,-17.9274,-1.95002,8.82907,2.80146,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,NULL,NULL,NULL,NULL,NULL,336
82496,137,2021-05-02,13:06:07,5,1,1000024628,Right,PEN_NIT,1000078575,Left,MIC_SPA,Undefined,5,Top,2,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,NULL,90.6193,-2.14235,-2.11841,2155.08,208.861,01:00:00,6.50288,1.63078,6.92448,-17.0197,15.6348,8.05764,3.13184,0.37267,83.0949,-5.41846,-0.644398,0.411285,88.1457,14.2765,-43.4297,3346.39,74.6994,17.72,-80.7465,204.756,NULL,-50.3995,2.06078,-4.87559,9.23225,-1.50068,50,6.36243,4.57807,-131.738,-5.34464,-8.57943,27.6409,-15.9283,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210502-LubranoPark-1,b019c740-ab68-11eb-80f8-b13e49f774f7,91.6455,17.7344,NULL,7.52436,NULL,NULL,NULL,0.14053,2.8986,-0.15363,0d5e68e7-915e-4232-b3e8-019a2afc7c38,2021-05-02,17:06:07,"2021-05-02 13:06:07","2021-05-02 17:06:07",LineDrive,v3,5326,1551,"20210502 12:00 PM_Penn State_Michigan State",1000099712,Right,PEN_NIT,41e55ade-b364-4360-926a-cddcdabd77de,53.5737,-132.486,13.8204,6.50118,-4.91376,-7.96415,-1.62766,4.81015,-4.28971,110.388,0.14053,90.9858,-19.8732,4.60436,-1.01358,0.19053,-0.02925,0.0028,-0.00008,2.89859,31.8808,-18.1566,1.24929,-0.18887,0.0381,-0.00947,0.00239,-0.00026,-0.15362,-86.1309,5.63724,-0.47552,-0.01763,0.01403,-0.00022,-0.00075,0.00011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,High,High,NULL,NULL,NULL,336
82497,138,2021-05-02,13:06:55,5,2,1000024628,Right,PEN_NIT,1000078575,Left,MIC_SPA,Undefined,5,Top,2,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NULL,89.6174,-0.765523,-1.64768,2195.74,210.619,01:00:00,6.40278,1.72242,6.76031,-17.2619,16.8172,9.23426,4.2648,0.98668,80.8124,-4.12464,0.036613,0.42016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-5.34366,9.45709,-1.6173,50,6.34557,3.37653,-130.131,-2.14301,-9.03146,30.9658,-16.1903,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210502-LubranoPark-1,cc693ed0-ab68-11eb-80f8-b13e49f774f7,89.7096,NULL,NULL,8.80493,NULL,NULL,NULL,NULL,NULL,NULL,0d5e68e7-915e-4232-b3e8-019a2afc7c38,2021-05-02,17:06:55,"2021-05-02 13:06:55","2021-05-02 17:06:55",NULL,v3,5326,1551,"20210502 12:00 PM_Penn State_Michigan State",1000099712,Right,PEN_NIT,70690143-66a7-4abc-9e5b-c5674f91031e,53.7333,-131.016,15.4829,6.40023,-1.6801,-8.09517,-1.71753,3.63475,-4.51573,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,NULL,NULL,NULL,NULL,NULL,336
82498,139,2021-05-02,13:07:15,5,3,1000024628,Right,PEN_NIT,1000078575,Left,MIC_SPA,Undefined,5,Top,2,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,NULL,75.994,-0.855368,-3.03038,1861.12,9.94919,06:15:00,6.46257,1.92418,6.21601,-52.2286,-3.90768,-0.97051,1.31968,-0.95577,69.6975,-10.4642,-3.20584,0.50031,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.44366,-1.2928,-1.69661,50,6.37272,5.87042,-110.263,-3.17238,-0.53969,21.792,-33.7466,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210502-LubranoPark-1,d8a89f10-ab68-11eb-80f8-b13e49f774f7,75.3382,NULL,NULL,6.29647,NULL,NULL,NULL,NULL,NULL,NULL,0d5e68e7-915e-4232-b3e8-019a2afc7c38,2021-05-02,17:07:15,"2021-05-02 13:07:15","2021-05-02 17:07:15",NULL,v3,5326,1551,"20210502 12:00 PM_Penn State_Michigan State",1000099712,Right,PEN_NIT,d696f0c1-706b-4bc8-8540-baa17e2fa9cd,54.2829,-111.106,10.896,6.47021,-1.86658,-16.8733,-1.92417,5.8913,-0.26984,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,NULL,NULL,NULL,NULL,NULL,336
82499,140,2021-05-02,13:07:40,5,4,1000024628,Right,PEN_NIT,1000078575,Left,MIC_SPA,Undefined,5,Top,2,2,1,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,0,1,NULL,91.4961,-2.04477,-1.83535,2286.22,191.725,12:30:00,6.38185,1.45042,6.76528,-15.5595,16.9482,3.28953,3.21615,0.04789,83.1421,-5.06274,-1.23545,0.410359,88.9805,13.805,-4.43026,1867.32,109.072,20.5541,-14.2587,238.067,NULL,-10.6554,2.42267,-2.30099,9.9263,-1.33169,50,6.24198,4.13364,-132.904,-5.12201,-4.08123,30.6999,-14.5678,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210502-LubranoPark-1,e7793180-ab68-11eb-80f8-b13e49f774f7,91.8523,20.9386,NULL,8.35399,NULL,NULL,NULL,0.86256,3.12595,-0.08087,0d5e68e7-915e-4232-b3e8-019a2afc7c38,2021-05-02,17:07:40,"2021-05-02 13:07:40","2021-05-02 17:07:40",LineDrive,v3,5326,1551,"20210502 12:00 PM_Penn State_Michigan State",1000099712,Right,PEN_NIT,03ee3c1e-5334-4fe6-b160-701e8f38a78f,53.732,-133.763,15.35,6.37964,-4.71425,-7.28389,-1.44899,4.24787,-2.04062,133.138,0.86256,126.355,-19.7681,4.42221,-0.70533,0.01337,0.03497,-0.01016,0.00103,3.12596,31.1422,-13.6378,0.05074,-0.1874,0.24694,-0.11895,0.02828,-0.0027,-0.08088,-9.79052,-6.30293,1.80547,-0.25341,-0.07452,0.05661,-0.01443,0.00141,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,High,High,NULL,NULL,NULL,336
82500,141,2021-05-02,13:09:11,6,1,1000024628,Right,PEN_NIT,10000054,Left,MIC_SPA,Undefined,5,Top,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NULL,90.4771,-3.89806,-2.67385,2133.2,209.531,01:00:00,6.42821,1.47001,6.74982,-16.8486,16.4851,8.70071,1.45393,-0.24925,82.5301,-7.1327,-1.08804,0.41554,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-5.358,10.19,-1.29735,50,6.1651,5.788,-131.134,-9.35894,-9.28177,29.0637,-14.5215,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210502-LubranoPark-1,1daaf130-ab69-11eb-80f8-b13e49f774f7,90.7072,NULL,NULL,7.94704,NULL,NULL,NULL,NULL,NULL,NULL,0d5e68e7-915e-4232-b3e8-019a2afc7c38,2021-05-02,17:09:11,"2021-05-02 13:09:11","2021-05-02 17:09:11",NULL,v3,5326,1551,"20210502 12:00 PM_Penn State_Michigan State",1000099712,Right,PEN_NIT,57ca67ab-53cc-49aa-95dd-5f91178d5a6c,53.7465,-131.962,14.5318,6.42576,-8.94536,-7.26077,-1.46596,6.05234,-4.64089,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,NULL,NULL,NULL,NULL,NULL,336
82501,142,2021-05-02,13:09:34,6,2,1000024628,Right,PEN_NIT,10000054,Left,MIC_SPA,Undefined,5,Top,2,0,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Error,0,1,NULL,91.1639,-2.30503,-2.64234,2201.98,199.555,12:45:00,6.37121,1.49052,6.71469,-17.8205,15.1433,4.96981,2.77575,-0.51242,82.6212,-5.73535,-1.7375,0.413229,86.7086,-9.82995,8.83024,NULL,NULL,NULL,NULL,15.0653,NULL,10.8234,0.115913,-3.4404,9.05193,-1.31723,50,6.21121,5.91011,-132.26,-5.78648,-6.02492,31.1951,-16.322,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210502-LubranoPark-1,2b53f390-ab69-11eb-80f8-b13e49f774f7,91.2144,2.42895,NULL,8.54271,NULL,NULL,NULL,0.44494,2.51665,0.59938,0d5e68e7-915e-4232-b3e8-019a2afc7c38,2021-05-02,17:09:34,"2021-05-02 13:09:34","2021-05-02 17:09:34",GroundBall,v3,5326,1551,"20210502 12:00 PM_Penn State_Michigan State",1000099712,Right,PEN_NIT,813e131b-6cf6-4123-91b0-dd917fe3254e,53.7813,-133.149,15.5976,6.36947,-5.32139,-8.16097,-1.48808,6.08179,-3.01246,NULL,0.44494,123.82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.51665,-21.7115,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.59938,19.2353,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,High,High,NULL,NULL,NULL,336
82502,143,2021-05-02,13:10:21,7,1,1000024628,Right,PEN_NIT,1000017070,Right,MIC_SPA,Undefined,5,Top,2,0,0,Curveball,Curveball,InPlay,Undefined,LineDrive,Single,0,1,NULL,76.6173,-0.348131,-1.76681,1785.86,53.445,07:45:00,6.34182,1.88726,6.33194,-52.6999,-5.30933,-9.353,1.62945,-0.51952,70.0253,-10.0819,-3.46311,0.49547,89.5382,12.3101,-11.8077,5327.84,107.586,15.232,-22.9167,212.42,NULL,-12.7165,2.04362,4.33197,-2.24465,-1.75417,50,6.29176,3.74715,-111.289,-2.19384,5.34472,22.9947,-34.9435,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210502-LubranoPark-1,47308510-ab69-11eb-80f8-b13e49f774f7,76.0741,15.2443,NULL,6.59206,NULL,NULL,NULL,2.95303,1.90727,0.42678,0d5e68e7-915e-4232-b3e8-019a2afc7c38,2021-05-02,17:10:21,"2021-05-02 13:10:21","2021-05-02 17:10:21",LineDrive,v3,5326,1551,"20210502 12:00 PM_Penn State_Michigan State",1000099712,Right,PEN_NIT,3748647d-d8d3-4b3b-8332-cf1fa13adc49,54.1677,-112.146,11.4973,6.34928,-0.89025,-17.4717,-1.89024,3.54776,2.67236,152.796,2.95301,125.589,-18.2327,4.01046,-0.80587,0.08293,0.0391,-0.02191,0.00339,1.90729,27.9975,-15.1761,0.49677,-0.0138,0.0629,-0.06659,0.0273,-0.00393,0.42677,-26.2538,1.25143,0.40607,-0.18354,-0.01125,0.05218,-0.02324,0.00341,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,High,High,NULL,NULL,NULL,336
82503,144,2021-05-02,13:11:28,8,1,1000024628,Right,PEN_NIT,1000083830,Left,MIC_SPA,Undefined,5,Top,2,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,NULL,90.9559,-1.91327,-2.9081,2210.61,204.447,12:45:00,6.38339,1.63299,6.7637,-16.1158,16.3477,6.99863,3.29022,-0.44191,83.7976,-5.00539,-1.63328,0.41008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-4.47138,9.46256,-1.44535,50,6.2517,6.45757,-132.208,-4.82813,-7.97232,26.2409,-15.3027,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210502-LubranoPark-1,6f6507e0-ab69-11eb-80f8-b13e49f774f7,91.9148,NULL,NULL,7.15831,NULL,NULL,NULL,NULL,NULL,NULL,0d5e68e7-915e-4232-b3e8-019a2afc7c38,2021-05-02,17:11:28,"2021-05-02 13:11:28","2021-05-02 17:11:28",NULL,v3,5326,1551,"20210502 12:00 PM_Penn State_Michigan State",1000099712,Right,PEN_NIT,b1170275-6aa9-47d9-97ac-694aef1754af,53.7356,-132.947,13.1204,6.38167,-4.39695,-7.65133,-1.63047,6.6822,-3.98616,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,NULL,NULL,NULL,NULL,NULL,336
82504,145,2021-05-02,13:11:51,8,2,1000024628,Right,PEN_NIT,1000083830,Left,MIC_SPA,Undefined,5,Top,2,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NULL,90.143,-2.68602,-3.52811,2132.53,186.086,12:15:00,6.39726,1.38996,6.78801,-15.8746,17.9734,1.78473,2.61605,-1.68594,81.3451,-5.77609,-3.20336,0.418734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-2.09083,10.7443,-1.1613,50,6.21612,7.98309,-130.589,-6.49738,-3.55215,31.6479,-13.9202,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210502-LubranoPark-1,7d0e7f70-ab69-11eb-80f8-b13e49f774f7,90.0153,NULL,NULL,8.7979,NULL,NULL,NULL,NULL,NULL,NULL,0d5e68e7-915e-4232-b3e8-019a2afc7c38,2021-05-02,17:11:51,"2021-05-02 13:11:51","2021-05-02 17:11:51",NULL,v3,5326,1551,"20210502 12:00 PM_Penn State_Michigan State",1000099712,Right,PEN_NIT,dea8afc6-6f7b-42ce-896a-1945a4e8a74c,53.7072,-131.484,15.8239,6.39436,-6.10355,-6.96012,-1.38858,8.08359,-1.77607,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,NULL,NULL,NULL,NULL,NULL,336
82505,146,2021-05-02,13:12:09,8,3,1000024628,Right,PEN_NIT,1000083830,Left,MIC_SPA,Undefined,5,Top,2,1,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,NULL,90.0437,-1.27023,-1.89065,2192.75,196.515,12:30:00,6.46822,1.54529,6.79975,-15.0015,18.6608,5.18126,4.05804,0.25099,81.3507,-4.2114,-0.945296,0.417584,73.6314,34.7532,-166.201,2747.73,-107.062,35.1102,-25.2535,174.169,NULL,-168.008,2.52663,-3.35106,10.6457,-1.42466,50,6.37999,4.12234,-130.787,-3.23194,-5.72532,31.0851,-13.9857,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210502-LubranoPark-1,87a33cf0-ab69-11eb-80f8-b13e49f774f7,90.2632,36.675,NULL,8.69299,NULL,NULL,NULL,0.76584,3.95574,-0.16726,0d5e68e7-915e-4232-b3e8-019a2afc7c38,2021-05-02,17:12:09,"2021-05-02 13:12:09","2021-05-02 17:12:09",FlyBall,v3,5326,1551,"20210502 12:00 PM_Penn State_Michigan State",1000099712,Right,PEN_NIT,48388035-9a1e-4168-a38c-31d7b5075d15,53.6968,-131.662,15.5426,6.46549,-2.83794,-6.99286,-1.54306,4.28364,-2.86266,0.573513,0.76605,-86.1782,6.79965,0.3522,0.09278,-0.26516,0.15745,-0.03894,0.00342,3.95569,61.563,-33.7571,5.51248,-1.36485,0.3849,-0.11201,0.02511,-0.00259,-0.16717,-21.1684,1.8174,0.62177,-0.08482,-0.08642,0.06314,-0.01604,0.00139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,Medium,Medium,High,Medium,NULL,NULL,NULL,336
